Timestamp,24K
2020-09-09T14:38:43+00:00,971.0
2020-09-10T09:24:28+00:00,971.0
2020-09-10T11:11:24+00:00,974.0
2020-09-10T12:34:29+00:00,975.0
2020-09-10T13:17:20+00:00,978.0
2020-09-11T11:45:45+00:00,971.0
2020-09-12 00:00:00,971.0
2020-09-13T16:38:17+00:00,967.0
2020-09-14T10:25:34+00:00,968.0
2020-09-14T13:13:55+00:00,975.0
2020-09-14T14:17:06+00:00,977.0
2020-09-15T10:39:44+00:00,980.0
2020-09-15T11:32:09+00:00,984.0
2020-09-15T13:43:05+00:00,980.0
2020-09-15T15:10:53+00:00,977.0
2020-09-16T08:45:26+00:00,983.0
2020-09-16T10:04:00+00:00,980.0
2020-09-16T13:38:21+00:00,983.0
2020-09-16T19:50:36+00:00,977.0
2020-09-17T09:33:22+00:00,969.0
2020-09-17T11:52:50+00:00,971.0
2020-09-17T17:26:29+00:00,969.0
2020-09-18T09:44:56+00:00,974.0
2020-09-19T11:29:32+00:00,971.0
2020-09-20 00:00:00,971.0
2020-09-21T11:04:16+00:00,963.0
2020-09-21T13:31:51+00:00,958.0
2020-09-21T14:49:19+00:00,945.0
2020-09-21T18:55:15+00:00,951.0
2020-09-22T10:26:18+00:00,948.0
2020-09-22T10:56:56+00:00,951.0
2020-09-22T13:25:12+00:00,955.0
2020-09-23T10:12:48+00:00,944.0
2020-09-23T10:57:04+00:00,947.0
2020-09-23T14:08:32+00:00,940.0
2020-09-23T16:32:33+00:00,937.0
2020-09-24T09:39:28+00:00,929.0
2020-09-24T12:34:12+00:00,931.0
2020-09-24T13:18:52+00:00,929.0
2020-09-24T14:34:54+00:00,931.0
2020-09-24T16:05:47+00:00,937.0
2020-09-24T20:17:42+00:00,937.0
2020-09-25T08:58:05+00:00,937.0
2020-09-25T10:59:48+00:00,931.0
2020-09-25T12:04:30+00:00,931.0
2020-09-26 00:00:00,931.0
2020-09-27 00:00:00,931.0
2020-09-28T08:27:50+00:00,929.0
2020-09-28T13:54:24+00:00,937.0
2020-09-28T14:52:00+00:00,934.0
2020-09-28T15:43:51+00:00,936.0
2020-09-28T18:09:34+00:00,937.0
2020-09-29T09:54:57+00:00,940.0
2020-09-29T11:27:53+00:00,945.0
2020-09-29T11:51:43+00:00,943.0
2020-09-29T14:24:39+00:00,945.0
2020-09-29T16:55:39+00:00,947.0
2020-09-30T09:12:00+00:00,943.0
2020-09-30T13:05:24+00:00,947.0
2020-09-30T14:06:29+00:00,944.0
2020-09-30T15:27:55+00:00,948.0
2020-09-30T17:50:56+00:00,946.0
2020-10-01T12:55:06+00:00,951.0
2020-10-02T09:26:15+00:00,951.0
2020-10-03T13:21:49+00:00,948.0
2020-10-04 00:00:00,948.0
2020-10-05T09:26:36+00:00,946.0
2020-10-05T14:42:28+00:00,951.0
2020-10-06T12:35:58+00:00,955.0
2020-10-06T19:33:34+00:00,944.0
2020-10-06T21:26:11+00:00,937.0
2020-10-07T08:47:57+00:00,943.0
2020-10-07T11:25:00+00:00,937.0
2020-10-08T10:06:56+00:00,940.0
2020-10-08T13:30:16+00:00,943.0
2020-10-09T08:58:44+00:00,951.0
2020-10-09T13:57:54+00:00,954.0
2020-10-09T14:16:18+00:00,956.0
2020-10-10 00:00:00,956.0
2020-10-11 00:00:00,956.0
2020-10-12T09:48:56+00:00,954.0
2020-10-13T12:15:38+00:00,954.0
2020-10-13T15:27:19+00:00,940.0
2020-10-14T08:55:26+00:00,943.0
2020-10-14T12:30:04+00:00,944.0
2020-10-14T13:34:24+00:00,946.0
2020-10-14T13:59:24+00:00,948.0
2020-10-15T12:56:24+00:00,943.0
2020-10-16T11:05:14+00:00,948.0
2020-10-17T11:25:32+00:00,943.0
2020-10-18 00:00:00,943.0
2020-10-19T09:20:56+00:00,948.0
2020-10-19T11:29:42+00:00,951.0
2020-10-19T12:18:51+00:00,953.0
2020-10-19T13:53:15+00:00,948.0
2020-10-20T09:39:32+00:00,948.0
2020-10-20T16:12:34+00:00,951.0
2020-10-21T09:08:42+00:00,954.0
2020-10-21T12:45:04+00:00,956.0
2020-10-21T14:11:10+00:00,959.0
2020-10-21T14:48:27+00:00,961.0
2020-10-22T09:30:09+00:00,958.0
2020-10-22T10:01:27+00:00,955.0
2020-10-22T20:18:54+00:00,951.0
2020-10-23T11:48:33+00:00,953.0
2020-10-23T15:38:20+00:00,947.0
2020-10-24T09:33:47+00:00,948.0
2020-10-25 00:00:00,948.0
2020-10-26T09:58:52+00:00,948.0
2020-10-27T09:15:02+00:00,948.0
2020-10-28T10:39:05+00:00,948.0
2020-10-28T12:07:15+00:00,945.0
2020-10-28T12:43:43+00:00,943.0
2020-10-28T12:50:33+00:00,940.0
2020-10-29T10:02:44+00:00,940.0
2020-10-30T09:23:35+00:00,937.0
2020-10-30T12:44:43+00:00,940.0
2020-10-30T13:02:11+00:00,943.0
2020-10-30T17:03:48+00:00,940.0
2020-10-31 00:00:00,940.0
2020-11-01 00:00:00,940.0
2020-11-02T11:12:18+00:00,943.0
2020-11-02T12:29:22+00:00,945.0
2020-11-03T09:48:41+00:00,947.0
2020-11-03T11:59:29+00:00,948.0
2020-11-04T10:14:46+00:00,946.0
2020-11-04T12:11:25+00:00,951.0
2020-11-04T13:26:15+00:00,953.0
2020-11-05T09:14:10+00:00,956.0
2020-11-05T09:44:32+00:00,959.0
2020-11-05T15:10:25+00:00,961.0
2020-11-05T15:21:00+00:00,963.0
2020-11-05T15:21:17+00:00,966.0
2020-11-05T16:15:10+00:00,967.0
2020-11-06T11:12:52+00:00,971.0
2020-11-06T14:22:46+00:00,974.0
2020-11-06T14:56:18+00:00,971.0
2020-11-06T15:00:31+00:00,967.0
2020-11-07T10:03:02+00:00,971.0
2020-11-08 00:00:00,971.0
2020-11-09T13:12:22+00:00,954.0
2020-11-09T13:42:43+00:00,943.0
2020-11-09T15:18:12+00:00,937.0
2020-11-09T15:26:05+00:00,936.0
2020-11-09T15:27:25+00:00,934.0
2020-11-09T17:04:01+00:00,929.0
2020-11-10T10:09:37+00:00,937.0
2020-11-11T13:21:40+00:00,934.0
2020-11-12T17:03:45+00:00,937.0
2020-11-13T12:25:02+00:00,940.0
2020-11-13T14:11:07+00:00,943.0
2020-11-14 00:00:00,943.0
2020-11-15 00:00:00,943.0
2020-11-16T10:55:00+00:00,943.0
2020-11-16T12:32:45+00:00,935.0
2020-11-16T13:57:08+00:00,937.0
2020-11-17 00:00:00,937.0
2020-11-18T09:33:43+00:00,935.0
2020-11-18T10:44:53+00:00,931.0
2020-11-18T15:38:55+00:00,936.0
2020-11-19T09:31:13+00:00,928.0
2020-11-19T10:36:05+00:00,926.0
2020-11-20T14:58:16+00:00,931.0
2020-11-21 00:00:00,931.0
2020-11-22 00:00:00,931.0
2020-11-23T10:51:58+00:00,927.0
2020-11-23T15:04:20+00:00,921.0
2020-11-23T15:04:35+00:00,918.0
2020-11-23T16:40:33+00:00,912.0
2020-11-24T10:11:18+00:00,907.0
2020-11-24T10:54:14+00:00,904.0
2020-11-24T10:56:14+00:00,902.0
2020-11-25T15:50:05+00:00,902.0
2020-11-26T08:58:10+00:00,903.0
2020-11-27T11:00:19+00:00,900.0
2020-11-27T14:02:51+00:00,888.0
2020-11-27T14:17:59+00:00,886.0
2020-11-28 00:00:00,886.0
2020-11-29T11:41:53+00:00,889.0
2020-11-30T09:53:05+00:00,886.0
2020-11-30T13:52:22+00:00,881.0
2020-11-30T15:18:41+00:00,886.0
2020-12-01T13:35:08+00:00,900.0
2020-12-02T09:40:33+00:00,907.0
2020-12-02T09:57:02+00:00,908.0
2020-12-02T11:30:52+00:00,911.0
2020-12-02T20:37:06+00:00,912.0
2020-12-03T08:47:07+00:00,914.0
2020-12-03T12:39:12+00:00,918.0
2020-12-04T13:11:31+00:00,917.0
2020-12-05 00:00:00,917.0
2020-12-06 00:00:00,917.0
2020-12-07T10:28:56+00:00,910.0
2020-12-07T14:53:04+00:00,918.0
2020-12-07T15:06:32+00:00,921.0
2020-12-08T09:05:55+00:00,923.0
2020-12-08T14:38:29+00:00,928.0
2020-12-09T09:41:14+00:00,926.0
2020-12-09T11:59:02+00:00,923.0
2020-12-09T19:28:41+00:00,914.0
2020-12-10T11:03:20+00:00,917.0
2020-12-10T14:03:44+00:00,920.0
2020-12-11T11:02:53+00:00,917.0
2020-12-11T11:29:15+00:00,914.0
2020-12-12T09:30:34+00:00,918.0
2020-12-13 00:00:00,918.0
2020-12-14T08:44:28+00:00,914.0
2020-12-15T10:52:27+00:00,921.0
2020-12-15T13:53:59+00:00,926.0
2020-12-16 00:00:00,926.0
2020-12-17T10:20:23+00:00,935.0
2020-12-17T12:17:07+00:00,936.0
2020-12-17T12:57:21+00:00,937.0
2020-12-17T13:53:21+00:00,940.0
2020-12-17T14:03:09+00:00,940.0
2020-12-18T11:57:56+00:00,940.0
2020-12-18T12:10:24+00:00,940.0
2020-12-19T12:22:55+00:00,937.0
2020-12-20 00:00:00,937.0
2020-12-21 00:00:00,937.0
2020-12-22T11:57:14+00:00,934.0
2020-12-22T16:04:29+00:00,930.0
2020-12-23T09:51:29+00:00,931.0
2020-12-24 00:00:00,931.0
2020-12-25 00:00:00,931.0
2020-12-26T10:24:44+00:00,935.0
2020-12-27 00:00:00,935.0
2020-12-28T11:58:04+00:00,934.0
2020-12-28T14:41:28+00:00,940.0
2020-12-29T11:13:02+00:00,936.0
2020-12-30 00:00:00,936.0
2020-12-31T13:20:27+00:00,944.0
2021-01-01T09:36:02+00:00,945.0
2021-01-01T10:50:45+00:00,946.0
2021-01-02T09:36:31+00:00,945.0
2021-01-03 00:00:00,945.0
2021-01-04T10:28:57+00:00,959.0
2021-01-04T13:45:07+00:00,963.0
2021-01-05T13:09:28+00:00,966.0
2021-01-06T10:34:15+00:00,969.0
2021-01-06T12:01:47+00:00,966.0
2021-01-06T12:46:22+00:00,959.0
2021-01-06T19:35:54+00:00,951.0
2021-01-07 00:00:00,951.0
2021-01-08T11:26:36+00:00,943.0
2021-01-09T12:34:46+00:00,926.0
2021-01-10 00:00:00,926.0
2021-01-11T12:45:34+00:00,923.0
2021-01-11T13:27:18+00:00,921.0
2021-01-11T13:53:13+00:00,920.0
2021-01-11T15:40:27+00:00,923.0
2021-01-12T11:21:09+00:00,928.0
2021-01-12T14:57:36+00:00,920.0
2021-01-13T14:30:46+00:00,923.0
2021-01-14T12:30:25+00:00,921.0
2021-01-14T16:41:20+00:00,923.0
2021-01-15T11:00:27+00:00,926.0
2021-01-15T13:06:38+00:00,923.0
2021-01-15T14:17:30+00:00,921.0
2021-01-15T17:18:39+00:00,918.0
2021-01-16 00:00:00,918.0
2021-01-17T16:18:22+00:00,915.0
2021-01-18T12:24:55+00:00,917.0
2021-01-19T14:21:26+00:00,920.0
2021-01-19T15:15:50+00:00,919.0
2021-01-19T18:00:46+00:00,921.0
2021-01-20T12:52:08+00:00,923.0
2021-01-20T14:34:38+00:00,929.0
2021-01-20T15:39:51+00:00,931.0
2021-01-20T15:50:06+00:00,934.0
2021-01-20T16:13:59+00:00,931.0
2021-01-21T13:04:31+00:00,932.0
2021-01-21T13:08:43+00:00,934.0
2021-01-22T12:44:10+00:00,923.0
2021-01-22T17:13:59+00:00,928.0
2021-01-23T10:46:37+00:00,928.0
2021-01-24 00:00:00,928.0
2021-01-25T09:33:17+00:00,928.0
2021-01-25T11:11:10+00:00,931.0
2021-01-26T12:35:33+00:00,929.0
2021-01-27T09:45:18+00:00,926.0
2021-01-27T12:15:19+00:00,923.0
2021-01-27T15:09:20+00:00,926.0
2021-01-28T14:29:18+00:00,930.0
2021-01-28T18:25:53+00:00,923.0
2021-01-28T19:05:32+00:00,926.0
2021-01-29T09:43:45+00:00,927.0
2021-01-29T11:44:34+00:00,931.0
2021-01-29T14:11:18+00:00,936.0
2021-01-29T15:49:21+00:00,930.0
2021-01-29T16:13:22+00:00,931.0
2021-01-30 00:00:00,931.0
2021-01-31 00:00:00,931.0
2021-02-01T12:15:19+00:00,934.0
2021-02-02T09:21:22+00:00,927.0
2021-02-02T11:39:39+00:00,926.0
2021-02-02T16:46:03+00:00,923.0
2021-02-03T09:06:40+00:00,923.0
2021-02-04T09:23:00+00:00,914.0
2021-02-04T11:27:07+00:00,911.0
2021-02-04T12:58:25+00:00,912.0
2021-02-04T13:15:59+00:00,913.0
2021-02-04T14:21:55+00:00,903.0
2021-02-04T15:54:59+00:00,900.0
2021-02-04T16:54:29+00:00,902.0
2021-02-05T09:39:16+00:00,907.0
2021-02-05T10:00:00+00:00,907.0
2021-02-05T12:26:18+00:00,906.0
2021-02-05T14:10:10+00:00,904.0
2021-02-05T17:32:37+00:00,910.0
2021-02-06T10:13:17+00:00,908.0
2021-02-07 00:00:00,908.0
2021-02-08T12:28:05+00:00,911.0
2021-02-08T14:15:45+00:00,917.0
2021-02-08T14:43:08+00:00,915.0
2021-02-09T10:51:04+00:00,919.0
2021-02-09T17:16:41+00:00,917.0
2021-02-09T19:19:41+00:00,914.0
2021-02-10T12:42:33+00:00,917.0
2021-02-10T14:39:44+00:00,918.0
2021-02-10T19:58:32+00:00,918.0
2021-02-11T11:17:59+00:00,912.0
2021-02-11T12:02:20+00:00,914.0
2021-02-11T18:48:07+00:00,911.0
2021-02-12T12:15:19+00:00,906.0
2021-02-12T16:52:14+00:00,908.0
2021-02-13T11:14:47+00:00,907.0
2021-02-14T12:25:15+00:00,908.0
2021-02-15T11:37:03+00:00,907.0
2021-02-16T10:23:04+00:00,908.0
2021-02-16T12:51:34+00:00,904.0
2021-02-16T14:00:53+00:00,900.0
2021-02-16T14:18:00+00:00,898.0
2021-02-16T15:23:24+00:00,900.0
2021-02-16T15:38:29+00:00,903.0
2021-02-16T18:03:05+00:00,898.0
2021-02-17T09:20:40+00:00,893.0
2021-02-17T13:33:27+00:00,890.0
2021-02-17T13:59:45+00:00,893.0
2021-02-17T18:39:39+00:00,889.0
2021-02-17T19:07:34+00:00,890.0
2021-02-18T10:44:31+00:00,894.0
2021-02-18T15:34:53+00:00,889.0
2021-02-18T19:21:01+00:00,890.0
2021-02-19T09:52:36+00:00,890.0
2021-02-19T14:47:35+00:00,894.0
2021-02-20 00:00:00,894.0
2021-02-21 00:00:00,894.0
2021-02-22T16:54:42+00:00,904.0
2021-02-23T09:08:30+00:00,903.0
2021-02-23T17:31:55+00:00,904.0
2021-02-24T09:06:51+00:00,903.0
2021-02-24T14:12:32+00:00,900.0
2021-02-24T14:39:30+00:00,897.0
2021-02-25T11:29:21+00:00,900.0
2021-02-25T11:42:45+00:00,897.0
2021-02-25T15:36:38+00:00,893.0
2021-02-25T16:20:06+00:00,893.0
2021-02-26T10:18:15+00:00,887.0
2021-02-26T11:39:40+00:00,886.0
2021-02-26T12:21:01+00:00,886.0
2021-02-26T13:25:43+00:00,887.0
2021-02-26T15:12:47+00:00,880.0
2021-02-26T16:10:28+00:00,877.0
2021-02-26T18:05:08+00:00,874.0
2021-02-27T10:19:02+00:00,875.0
2021-02-27T14:18:16+00:00,878.0
2021-02-28 00:00:00,878.0
2021-03-01T12:44:17+00:00,877.0
2021-03-01T13:36:14+00:00,875.0
2021-03-01T14:14:32+00:00,877.0
2021-03-01T14:40:31+00:00,878.0
2021-03-01T17:40:57+00:00,874.0
2021-03-02 00:00:00,874.0
2021-03-03T12:58:31+00:00,869.0
2021-03-03T13:31:04+00:00,864.0
2021-03-04 00:00:00,864.0
2021-03-05T10:17:42+00:00,855.0
2021-03-05T11:44:03+00:00,857.0
2021-03-06 00:00:00,857.0
2021-03-07 00:00:00,857.0
2021-03-08T12:35:36+00:00,855.0
2021-03-08T16:57:31+00:00,852.0
2021-03-09T13:22:44+00:00,860.0
2021-03-09T14:43:19+00:00,863.0
2021-03-09T18:02:04+00:00,865.0
2021-03-10T14:49:59+00:00,866.0
2021-03-10T19:32:54+00:00,871.0
2021-03-11T08:30:57+00:00,877.0
2021-03-11T13:54:13+00:00,874.0
2021-03-11T14:29:37+00:00,871.0
2021-03-12T11:32:27+00:00,863.0
2021-03-12T16:57:27+00:00,869.0
2021-03-13T10:35:55+00:00,874.0
2021-03-14 00:00:00,874.0
2021-03-15T09:59:23+00:00,874.0
2021-03-15T13:34:02+00:00,875.0
2021-03-16T12:50:45+00:00,874.0
2021-03-17 00:00:00,874.0
2021-03-18T13:11:12+00:00,871.0
2021-03-19 00:00:00,871.0
2021-03-20T11:17:54+00:00,877.0
2021-03-21 00:00:00,877.0
2021-03-22T10:05:14+00:00,874.0
2021-03-23T09:11:02+00:00,875.0
2021-03-24 00:00:00,875.0
2021-03-25T09:20:15+00:00,874.0
2021-03-26T11:04:14+00:00,871.0
2021-03-27 00:00:00,871.0
2021-03-28 00:00:00,871.0
2021-03-29T10:38:30+00:00,871.0
2021-03-29T13:30:03+00:00,869.0
2021-03-29T13:46:08+00:00,863.0
2021-03-30T11:43:39+00:00,849.0
2021-03-30T12:43:46+00:00,847.0
2021-03-30T13:18:50+00:00,849.0
2021-03-31T12:56:37+00:00,849.0
2021-03-31T14:34:41+00:00,854.0
2021-03-31T15:24:14+00:00,855.0
2021-03-31T16:12:07+00:00,857.0
2021-03-31T17:09:26+00:00,859.0
2021-04-01T16:18:10+00:00,863.0
2021-04-02 00:00:00,863.0
2021-04-03T10:54:43+00:00,866.0
2021-04-04 00:00:00,866.0
2021-04-05T11:27:21+00:00,864.0
2021-04-06T12:26:57+00:00,866.0
2021-04-06T14:30:09+00:00,869.0
2021-04-07T10:57:42+00:00,866.0
2021-04-07T14:15:57+00:00,869.0
2021-04-08T14:13:29+00:00,874.0
2021-04-09T11:33:15+00:00,871.0
2021-04-09T12:44:55+00:00,869.0
2021-04-09T13:16:11+00:00,866.0
2021-04-09T14:57:22+00:00,871.0
2021-04-10 00:00:00,871.0
2021-04-11 00:00:00,871.0
2021-04-12T10:58:59+00:00,869.0
2021-04-12T17:18:15+00:00,866.0
2021-04-13 00:00:00,866.0
2021-04-14T09:34:57+00:00,871.0
2021-04-15T12:21:42+00:00,871.0
2021-04-15T14:16:42+00:00,875.0
2021-04-16T11:44:09+00:00,881.0
2021-04-17 00:00:00,881.0
2021-04-18 00:00:00,881.0
2021-04-19T09:09:57+00:00,888.0
2021-04-19T10:25:36+00:00,890.0
2021-04-19T13:36:09+00:00,886.0
2021-04-20 00:00:00,886.0
2021-04-21T13:55:35+00:00,893.0
2021-04-21T14:18:09+00:00,890.0
2021-04-22 00:00:00,890.0
2021-04-23T12:28:03+00:00,894.0
2021-04-24 00:00:00,894.0
2021-04-25 00:00:00,894.0
2021-04-26 00:00:00,894.0
2021-04-27 00:00:00,894.0
2021-04-28 00:00:00,894.0
2021-04-29T10:12:09+00:00,888.0
2021-04-30 00:00:00,888.0
2021-05-01 00:00:00,888.0
2021-05-02 00:00:00,888.0
2021-05-03 00:00:00,888.0
2021-05-04T17:26:22+00:00,888.0
2021-05-05T14:16:45+00:00,889.0
2021-05-06 00:00:00,889.0
2021-05-07T10:28:52+00:00,902.0
2021-05-07T12:47:57+00:00,906.0
2021-05-07T15:27:48+00:00,904.0
2021-05-08 00:00:00,904.0
2021-05-09T08:32:22+00:00,905.0
2021-05-10T13:35:29+00:00,907.0
2021-05-11T11:40:07+00:00,906.0
2021-05-11T13:36:27+00:00,900.0
2021-05-11T14:04:39+00:00,903.0
2021-05-11T14:28:22+00:00,904.0
2021-05-11T17:33:46+00:00,905.0
2021-05-12 00:00:00,905.0
2021-05-13 00:00:00,905.0
2021-05-14T11:35:13+00:00,904.0
2021-05-15T13:40:00+00:00,906.0
2021-05-16 00:00:00,906.0
2021-05-17T13:52:42+00:00,910.0
2021-05-17T14:45:56+00:00,912.0
2021-05-17T15:26:48+00:00,913.0
2021-05-18T12:09:32+00:00,914.0
2021-05-19T11:30:46+00:00,910.0
2021-05-19T13:58:28+00:00,920.0
2021-05-20T11:10:15+00:00,914.0
2021-05-20T14:21:27+00:00,918.0
2021-05-21T10:35:01+00:00,919.0
2021-05-21T13:46:56+00:00,923.0
2021-05-21T19:29:08+00:00,921.0
2021-05-22T11:17:59+00:00,923.0
2021-05-23 00:00:00,923.0
2021-05-24T09:46:58+00:00,923.0
2021-05-24T12:32:17+00:00,926.0
2021-05-25T14:15:09+00:00,928.0
2021-05-25T14:39:38+00:00,927.0
2021-05-25T19:09:50+00:00,930.0
2021-05-26T08:57:51+00:00,934.0
2021-05-26T12:46:06+00:00,935.0
2021-05-26T14:04:31+00:00,932.0
2021-05-26T17:54:48+00:00,930.0
2021-05-27T14:53:27+00:00,928.0
2021-05-28T11:12:04+00:00,929.0
2021-05-28T13:45:41+00:00,930.0
2021-05-28T18:39:30+00:00,931.0
2021-05-29T14:32:14+00:00,934.0
2021-05-30 00:00:00,934.0
2021-05-31T09:40:08+00:00,935.0
2021-06-01T10:58:37+00:00,934.0
2021-06-01T11:54:48+00:00,935.0
2021-06-01T15:15:02+00:00,931.0
2021-06-02T08:51:24+00:00,931.0
2021-06-03T09:12:18+00:00,928.0
2021-06-03T13:32:54+00:00,923.0
2021-06-03T14:05:39+00:00,920.0
2021-06-03T15:02:45+00:00,921.0
2021-06-04T11:43:25+00:00,919.0
2021-06-04T14:04:25+00:00,926.0
2021-06-05T09:16:51+00:00,926.0
2021-06-06 00:00:00,926.0
2021-06-07T12:26:27+00:00,923.0
2021-06-07T17:18:40+00:00,928.0
2021-06-08T12:16:15+00:00,930.0
2021-06-08T13:40:12+00:00,927.0
2021-06-09T10:11:54+00:00,927.0
2021-06-09T13:09:08+00:00,928.0
2021-06-10T08:08:11+00:00,922.0
2021-06-10T09:18:24+00:00,923.0
2021-06-11T08:58:39+00:00,928.0
2021-06-11T12:25:52+00:00,926.0
2021-06-11T14:45:38+00:00,922.0
2021-06-12 00:00:00,922.0
2021-06-13 00:00:00,922.0
2021-06-14T10:20:39+00:00,913.0
2021-06-14T12:09:14+00:00,911.0
2021-06-14T13:03:51+00:00,908.0
2021-06-14T13:42:01+00:00,911.0
2021-06-14T14:11:33+00:00,914.0
2021-06-15T16:19:19+00:00,911.0
2021-06-15T16:51:56+00:00,910.0
2021-06-15T17:43:28+00:00,911.0
2021-06-16T10:55:39+00:00,910.0
2021-06-16T11:35:45+00:00,908.0
2021-06-16T18:08:47+00:00,911.0
2021-06-16T18:10:43+00:00,907.0
2021-06-16T18:13:35+00:00,906.0
2021-06-16T18:15:15+00:00,905.0
2021-06-16T18:20:22+00:00,903.0
2021-06-16T18:31:58+00:00,905.0
2021-06-16T20:28:48+00:00,900.0
2021-06-16T20:38:13+00:00,897.0
2021-06-16T20:50:33+00:00,893.0
2021-06-16T21:02:38+00:00,893.0
2021-06-17T09:23:19+00:00,889.0
2021-06-17T10:47:39+00:00,886.0
2021-06-17T11:20:22+00:00,883.0
2021-06-17T11:52:54+00:00,880.0
2021-06-17T12:24:52+00:00,878.0
2021-06-17T14:06:29+00:00,877.0
2021-06-17T15:17:05+00:00,875.0
2021-06-17T15:43:13+00:00,874.0
2021-06-17T15:58:14+00:00,875.0
2021-06-18T10:51:52+00:00,881.0
2021-06-18T12:04:57+00:00,882.0
2021-06-18T13:16:25+00:00,878.0
2021-06-18T17:30:19+00:00,874.0
2021-06-18T18:26:53+00:00,875.0
2021-06-19 00:00:00,875.0
2021-06-20 00:00:00,875.0
2021-06-21T14:04:22+00:00,877.0
2021-06-21T17:04:36+00:00,880.0
2021-06-22 00:00:00,880.0
2021-06-23T13:57:37+00:00,887.0
2021-06-23T19:44:21+00:00,882.0
2021-06-24 00:00:00,882.0
2021-06-25T12:58:55+00:00,887.0
2021-06-25T14:24:16+00:00,888.0
2021-06-25T15:17:43+00:00,886.0
2021-06-26T11:31:45+00:00,888.0
2021-06-26T18:24:39+00:00,889.0
2021-06-27 00:00:00,889.0
2021-06-28T12:38:35+00:00,889.0
2021-06-29T11:39:03+00:00,889.0
2021-06-29T12:44:45+00:00,886.0
2021-06-29T12:54:18+00:00,883.0
2021-06-29T18:18:26+00:00,886.0
2021-06-30T11:12:58+00:00,883.0
2021-06-30T16:51:19+00:00,887.0
2021-07-01T12:12:36+00:00,888.0
2021-07-01T13:26:22+00:00,889.0
2021-07-01T17:02:40+00:00,887.0
2021-07-02T10:18:34+00:00,888.0
2021-07-02T11:35:07+00:00,890.0
2021-07-03T11:34:28+00:00,891.0
2021-07-04 00:00:00,891.0
2021-07-05 00:00:00,891.0
2021-07-06T09:50:55+00:00,900.0
2021-07-06T17:04:20+00:00,897.0
2021-07-07T08:52:00+00:00,898.0
2021-07-07T09:35:05+00:00,900.0
2021-07-07T18:46:29+00:00,897.0
2021-07-08T10:02:07+00:00,900.0
2021-07-09T11:45:00+00:00,897.0
2021-07-10 00:00:00,897.0
2021-07-11 00:00:00,897.0
2021-07-12T09:42:06+00:00,900.0
2021-07-13T09:36:07+00:00,900.0
2021-07-14T10:31:35+00:00,903.0
2021-07-14T12:14:09+00:00,906.0
2021-07-14T12:34:58+00:00,907.0
2021-07-15T10:47:10+00:00,910.0
2021-07-16T11:36:01+00:00,907.0
2021-07-17T09:27:10+00:00,905.0
2021-07-18 00:00:00,905.0
2021-07-19T11:24:45+00:00,902.0
2021-07-20T13:00:20+00:00,906.0
2021-07-20T15:02:16+00:00,904.0
2021-07-21T12:44:39+00:00,900.0
2021-07-22T10:32:06+00:00,900.0
2021-07-22T13:02:52+00:00,902.0
2021-07-22T15:43:11+00:00,903.0
2021-07-23T13:07:57+00:00,902.0
2021-07-24T12:32:26+00:00,902.0
2021-07-25 00:00:00,902.0
2021-07-26T12:16:46+00:00,902.0
2021-07-27T11:25:28+00:00,900.0
2021-07-28T13:28:01+00:00,902.0
2021-07-29T10:51:06+00:00,907.0
2021-07-29T11:23:28+00:00,910.0
2021-07-29T12:41:22+00:00,910.0
2021-07-29T14:26:46+00:00,911.0
2021-07-29T15:40:24+00:00,912.0
2021-07-30T09:03:25+00:00,911.0
2021-07-30T16:20:43+00:00,908.0
2021-07-31 00:00:00,908.0
2021-08-01 00:00:00,908.0
2021-08-02T12:44:25+00:00,906.0
2021-08-03T12:46:47+00:00,906.0
2021-08-04T12:22:27+00:00,910.0
2021-08-05T12:14:35+00:00,907.0
2021-08-05T15:33:46+00:00,905.0
2021-08-06T12:07:30+00:00,902.0
2021-08-06T12:15:31+00:00,903.0
2021-08-06T12:52:20+00:00,894.0
2021-08-06T13:03:17+00:00,893.0
2021-08-06T13:52:40+00:00,890.0
2021-08-06T14:12:45+00:00,888.0
2021-08-07 00:00:00,888.0
2021-08-08 00:00:00,888.0
2021-08-09T10:42:40+00:00,875.0
2021-08-09T12:47:18+00:00,875.0
2021-08-09T15:38:53+00:00,871.0
2021-08-10T13:56:18+00:00,869.0
2021-08-10T13:59:46+00:00,866.0
2021-08-10T17:14:25+00:00,871.0
2021-08-11T10:06:13+00:00,871.0
2021-08-11T12:12:57+00:00,875.0
2021-08-11T12:50:00+00:00,877.0
2021-08-11T12:52:11+00:00,878.0
2021-08-11T13:15:12+00:00,875.0
2021-08-11T15:47:22+00:00,878.0
2021-08-11T16:00:16+00:00,880.0
2021-08-12T09:56:42+00:00,883.0
2021-08-12T14:29:52+00:00,880.0
2021-08-12T18:11:13+00:00,881.0
2021-08-13T10:47:10+00:00,886.0
2021-08-13T14:18:42+00:00,891.0
2021-08-13T19:32:35+00:00,893.0
2021-08-14 00:00:00,893.0
2021-08-15 00:00:00,893.0
2021-08-16T10:21:47+00:00,894.0
2021-08-16T11:51:34+00:00,893.0
2021-08-16T14:10:48+00:00,894.0
2021-08-17T10:44:10+00:00,898.0
2021-08-18 00:00:00,898.0
2021-08-19T10:50:35+00:00,897.0
2021-08-20 00:00:00,897.0
2021-08-21T15:53:24+00:00,894.0
2021-08-22 00:00:00,894.0
2021-08-23T12:37:23+00:00,900.0
